TRAVEL_ID,REL_CD,COMPANION_GENDER,COMPANION_AGE_GRP
g_g002827,연인,남자,20대
g_g002828,친구,남자,50대
g_g002829,부모,여자,70세이상
g_g002829,배우자,여자,40대
g_g002829,부모,남자,70세이상
g_g002829,자녀,여자,~9세이하
g_g002832,연인,남자,30대
g_g002833,배우자,남자,40대
g_g002833,자녀,여자,~9세이하
g_g002833,자녀,남자,~9세이하
g_g002833,자녀,여자,~9세이하
g_g002837,친구,여자,30대
g_g002838,친구,남자,20대
g_g002838,친구,남자,20대
g_g002838,친구,여자,20대
g_g002838,친구,남자,20대
g_g002838,친구,남자,20대
g_g002838,친구,여자,20대
g_g002838,친구,여자,20대
g_g002841,연인,남자,20대
g_g002842,자녀,남자,~9세이하
g_g002842,자녀,남자,~9세이하
g_g002842,배우자,남자,40대
g_g002851,친구,남자,20대
g_g002854,친구,여자,30대
g_g002854,친구,여자,30대
g_g002854,친구,여자,30대
g_g002867,친구,여자,20대
g_g002872,부모,남자,50대
g_g002872,연인,남자,30대
g_g002872,부모,여자,50대
g_g002872,형제/자매,남자,20대
g_g002872,기타,여자,20대
g_g002874,부모,여자,60대
g_g002874,친인척,여자,10대
g_g002874,자녀,여자,~9세이하
g_g002874,형제/자매,여자,40대
g_g002875,연인,남자,20대
g_g002880,연인,여자,20대
g_g002886,형제/자매,여자,20대
g_g002887,배우자,여자,30대
g_g002890,자녀,여자,20대
g_g002890,자녀,남자,20대
g_g002891,친인척,여자,50대
g_g002891,부모,여자,50대
g_g002891,형제/자매,남자,20대
g_g002891,친인척,남자,40대
g_g002891,친인척,남자,40대
g_g002891,친인척,남자,50대
g_g002891,부모,남자,50대
g_g002891,조부모,여자,70세이상
g_g002891,형제/자매,여자,20대
g_g002891,친인척,여자,40대
g_g002891,친인척,여자,40대
g_g002896,연인,여자,20대
g_g002897,친구,여자,20대
g_g002900,연인,여자,30대
g_g002903,배우자,남자,30대
g_g002903,자녀,여자,~9세이하
g_g002903,자녀,여자,10대
g_g002906,연인,남자,30대
g_g002907,연인,여자,30대
g_g002908,친인척,남자,70세이상
g_g002908,친인척,여자,60대
g_g002908,배우자,남자,70세이상
g_g002908,친인척,여자,70세이상
g_g002912,연인,여자,20대
g_g002916,자녀,여자,10대
g_g002916,자녀,남자,~9세이하
g_g002916,배우자,여자,40대
g_g002916,자녀,여자,10대
g_g002918,부모,여자,70세이상
g_g002918,부모,남자,70세이상
g_g002933,연인,남자,20대
g_g002943,배우자,남자,50대
g_g002944,부모,남자,50대
g_g002944,형제/자매,남자,20대
g_g002944,부모,여자,50대
g_g002944,형제/자매,여자,20대
g_g002949,자녀,여자,~9세이하
g_g002949,자녀,여자,~9세이하
g_g002949,배우자,여자,40대
g_g002952,연인,남자,20대
g_g002953,배우자,여자,40대
g_g002953,자녀,남자,10대
g_g002953,자녀,여자,10대
g_g002963,연인,남자,20대
g_g002967,배우자,여자,50대
g_g002974,친인척,여자,~9세이하
g_g002974,부모,여자,60대
g_g002974,자녀,여자,10대
g_g002974,부모,남자,60대
g_g002975,부모,여자,60대
g_g002986,자녀,남자,~9세이하
g_g002986,친구,남자,30대
g_g002986,배우자,남자,30대
g_g002986,친구,여자,30대
g_g002988,연인,남자,20대
g_g002989,친구,여자,20대
g_g002991,연인,남자,30대
g_g002993,연인,남자,20대
g_g002993,"친목 단체/모임(동호회, 종교단체 등)",여자,20대
g_g002993,"친목 단체/모임(동호회, 종교단체 등)",남자,20대
g_g002993,"친목 단체/모임(동호회, 종교단체 등)",남자,20대
g_g002993,"친목 단체/모임(동호회, 종교단체 등)",여자,20대
g_g002993,"친목 단체/모임(동호회, 종교단체 등)",남자,20대
g_g002993,"친목 단체/모임(동호회, 종교단체 등)",남자,20대
g_g002993,"친목 단체/모임(동호회, 종교단체 등)",남자,20대
g_g003004,동료,여자,30대
g_g003019,자녀,여자,10대
g_g003019,친구,여자,50대
g_g003019,친구,남자,50대
g_g003019,친구,남자,50대
g_g003019,자녀,남자,10대
g_g003019,친구,남자,50대
g_g003019,친구,여자,50대
g_g003019,친구,남자,50대
g_g003019,배우자,여자,40대
g_g003026,부모,남자,70세이상
g_g003028,연인,남자,30대
g_g003029,친구,여자,60대
g_g003029,친구,여자,60대
g_g003029,친구,여자,60대
g_g003029,친구,여자,60대
g_g003029,친구,여자,60대
g_g003029,친구,여자,60대
g_g003034,배우자,여자,30대
g_g003039,배우자,여자,30대
g_g003039,자녀,여자,10대
g_g003039,자녀,여자,10대
g_g003039,자녀,여자,~9세이하
g_g003042,부모,여자,50대
g_g003042,형제/자매,여자,20대
g_g003042,부모,남자,50대
g_g003043,부모,여자,60대
g_g003047,친구,여자,20대
g_g003047,친구,여자,20대
g_g003050,연인,남자,20대
g_g003051,배우자,남자,30대
g_g003051,자녀,남자,~9세이하
g_g003053,배우자,남자,50대
g_g003059,배우자,여자,50대
g_g003061,친구,여자,20대
g_g003062,형제/자매,여자,20대
g_g003064,연인,여자,20대
g_g003065,친구,남자,20대
g_g003068,연인,남자,30대
g_g003071,친구,여자,30대
g_g003077,배우자,남자,30대
g_g003079,연인,남자,20대
g_g003086,연인,남자,20대
g_g003090,배우자,여자,50대
g_g003096,연인,남자,20대
g_g003097,연인,남자,20대
g_g003098,연인,여자,20대
g_g003104,자녀,남자,~9세이하
g_g003104,친인척,남자,40대
g_g003104,배우자,남자,40대
g_g003104,부모,여자,60대
g_g003108,자녀,남자,~9세이하
g_g003108,배우자,남자,40대
g_g003108,자녀,여자,~9세이하
g_g003118,부모,남자,60대
g_g003118,배우자,남자,30대
g_g003118,부모,여자,60대
g_g003120,연인,남자,20대
g_g003130,부모,여자,60대
g_g003130,자녀,여자,~9세이하
g_g003130,형제/자매,여자,40대
g_g003130,친인척,여자,10대
g_g003130,형제/자매,남자,30대
g_g003130,배우자,남자,40대
g_g003130,자녀,여자,~9세이하
g_g003130,친인척,남자,40대
g_g003130,친인척,남자,~9세이하
g_g003135,자녀,여자,10대
g_g003135,배우자,남자,40대
g_g003135,자녀,남자,~9세이하
g_g003137,친구,여자,20대
g_g003143,연인,남자,30대
g_g003145,배우자,여자,30대
g_g003145,부모,여자,60대
g_g003145,부모,남자,50대
g_g003150,배우자,여자,30대
g_g003151,친구,여자,20대
g_g003151,친구,여자,20대
g_g003154,자녀,여자,30대
g_g003154,기타,남자,10대
g_g003154,자녀,남자,40대
g_g003154,기타,여자,10대
g_g003162,자녀,여자,~9세이하
g_g003162,배우자,여자,30대
g_g003162,자녀,여자,~9세이하
g_g003165,형제/자매,여자,30대
g_g003168,자녀,여자,~9세이하
g_g003168,부모,여자,60대
g_g003168,친인척,여자,30대
g_g003168,친인척,여자,~9세이하
g_g003168,배우자,남자,40대
g_g003168,부모,남자,60대
g_g003168,형제/자매,남자,30대
g_g003168,친인척,여자,~9세이하
g_g003169,친구,남자,30대
g_g003174,친구,여자,40대
g_g003174,친구,여자,40대
g_g003174,친구,여자,40대
g_g003174,친구,여자,40대
g_g003177,동료,남자,40대
g_g003177,기타,남자,~9세이하
g_g003177,기타,여자,~9세이하
g_g003177,동료,남자,40대
g_g003177,동료,남자,30대
g_g003177,기타,여자,10대
g_g003177,기타,여자,~9세이하
g_g003179,친구,여자,20대
g_g003182,친인척,남자,20대
g_g003182,친인척,남자,20대
g_g003182,형제/자매,남자,30대
g_g003182,친인척,여자,20대
g_g003182,친인척,남자,20대
g_g003189,친구,여자,30대
g_g003192,자녀,남자,~9세이하
g_g003192,자녀,남자,~9세이하
g_g003192,배우자,여자,40대
g_g003193,친구,여자,20대
g_g003194,배우자,남자,30대
g_g003194,자녀,여자,~9세이하
g_g003195,친구,남자,60대
g_g003195,친구,남자,50대
g_g003196,친구,여자,30대
g_g003199,연인,여자,20대
g_g003200,부모,남자,50대
g_g003200,형제/자매,남자,20대
g_g003200,부모,여자,50대
g_g003202,자녀,남자,~9세이하
g_g003202,형제/자매,남자,20대
g_g003202,배우자,여자,30대
g_g003202,부모,여자,60대
g_g003208,연인,남자,20대
g_g003210,연인,남자,30대
g_g003212,자녀,남자,~9세이하
g_g003212,배우자,여자,30대
g_g003217,친구,여자,30대
g_g003217,친구,여자,20대
g_g003217,친구,남자,30대
g_g003217,친구,여자,20대
g_g003221,부모,여자,50대
g_g003224,배우자,남자,30대
g_g003227,자녀,남자,~9세이하
g_g003227,배우자,남자,30대
g_g003235,친구,여자,20대
g_g003235,친구,여자,20대
g_g003238,배우자,여자,20대
g_g003243,연인,여자,30대
g_g003246,자녀,여자,~9세이하
g_g003251,연인,여자,20대
g_g003255,연인,남자,20대
g_g003266,연인,남자,20대
g_g003267,연인,남자,30대
g_g003273,배우자,남자,30대
g_g003273,자녀,남자,~9세이하
g_g003278,연인,여자,30대
g_g003281,친구,남자,20대
g_g003290,자녀,남자,~9세이하
g_g003290,배우자,여자,30대
g_g003290,자녀,여자,~9세이하
g_g003296,부모,여자,50대
g_g003301,친구,여자,20대
g_g003307,연인,남자,30대
g_g003308,부모,여자,60대
g_g003308,배우자,남자,40대
g_g003314,연인,여자,30대
g_g003320,배우자,남자,60대
g_g003323,친구,여자,30대
g_g003326,친구,여자,20대
g_g003326,동료,여자,20대
g_g003329,부모,여자,50대
g_g003329,부모,남자,50대
g_g003329,형제/자매,여자,20대
g_g003334,부모,여자,60대
g_g003334,형제/자매,여자,30대
g_g003335,부모,여자,40대
g_g003337,자녀,여자,20대
g_g003337,자녀,여자,20대
g_g003340,배우자,남자,40대
g_g003340,자녀,여자,10대
g_g003352,연인,남자,30대
g_g003353,연인,남자,20대
g_g003355,배우자,여자,40대
g_g003355,자녀,여자,~9세이하
g_g003355,자녀,남자,10대
g_g003359,배우자,남자,30대
g_g003369,연인,남자,20대
g_g003370,연인,남자,20대
g_g003376,배우자,여자,50대
g_g003380,배우자,여자,40대
g_g003382,동료,남자,50대
g_g003382,동료,남자,40대
g_g003382,동료,남자,50대
g_g003382,동료,남자,50대
g_g003382,동료,남자,40대
g_g003382,동료,남자,50대
g_g003382,동료,남자,50대
g_g003388,연인,남자,20대
g_g003391,친구,남자,20대
g_g003394,친구,여자,20대
g_g003398,친구,여자,30대
g_g003398,친구,여자,30대
g_g003398,연인,남자,20대
g_g003398,친구,남자,30대
g_g003398,친구,남자,30대
g_g003399,형제/자매,여자,20대
g_g003399,친구,여자,20대
g_g003403,배우자,여자,50대
g_g003408,연인,남자,30대
g_g003418,연인,남자,30대
g_g003420,친구,여자,20대
g_g003420,친구,남자,20대
g_g003422,배우자,남자,40대
g_g003422,자녀,여자,~9세이하
g_g003422,부모,여자,70세이상
g_g003422,자녀,남자,10대
g_g003422,부모,남자,70세이상
g_g003422,형제/자매,남자,40대
g_g003444,배우자,남자,40대
g_g003444,자녀,남자,~9세이하
g_g003444,자녀,남자,10대
g_g003455,친구,여자,40대
g_g003455,친구,여자,40대
g_g003459,친구,여자,30대
g_g003463,자녀,여자,~9세이하
g_g003463,부모,남자,60대
g_g003463,배우자,남자,30대
g_g003463,자녀,여자,~9세이하
g_g003463,부모,여자,60대
g_g003464,친구,여자,20대
g_g003464,친구,여자,20대
g_g003467,배우자,여자,50대
g_g003468,배우자,여자,30대
g_g003474,친구,여자,20대
g_g003485,친구,여자,30대
g_g003485,친구,여자,30대
g_g003485,친구,여자,30대
g_g003485,친구,여자,30대
g_g003485,친구,여자,30대
g_g003492,친구,여자,30대
g_g003499,친구,여자,20대
g_g003511,연인,남자,20대
g_g003512,연인,남자,20대
g_g003515,연인,여자,20대
g_g003516,연인,여자,30대
g_g003525,배우자,남자,30대
g_g003526,연인,남자,20대
g_g003535,배우자,여자,40대
g_g003541,연인,남자,30대
g_g003544,연인,남자,20대
g_g003554,친구,여자,30대
g_g003554,친구,여자,30대
g_g003555,연인,남자,30대
g_g003556,친구,여자,50대
g_g003556,친구,여자,50대
g_g003559,친구,남자,20대
g_g003559,연인,남자,20대
g_g003559,친구,여자,20대
g_g003561,연인,남자,30대
g_g003561,부모,여자,60대
g_g003561,부모,남자,60대
g_g003563,부모,여자,60대
g_g003563,부모,남자,70세이상
g_g003565,연인,남자,30대
g_g003570,연인,남자,20대
g_g003572,배우자,여자,30대
g_g003573,연인,여자,20대
g_g003576,연인,남자,20대
g_g003583,연인,남자,20대
g_g003586,동료,여자,60대
g_g003586,동료,여자,60대
g_g003586,친구,여자,50대
g_g003589,배우자,남자,30대
g_g003599,연인,여자,20대
g_g003600,연인,남자,30대
g_g003608,배우자,남자,40대
g_g003608,자녀,여자,10대
g_g003608,자녀,여자,10대
g_g003610,친구,여자,20대
g_g003613,연인,여자,30대
g_g003615,형제/자매,여자,40대
g_g003615,친인척,남자,10대
g_g003623,친인척,남자,30대
g_g003623,친인척,남자,40대
g_g003623,친인척,남자,30대
g_g003623,친인척,남자,20대
g_g003624,친구,여자,50대
g_g003624,친구,여자,50대
g_g003624,친구,여자,50대
g_g003629,친구,여자,30대
g_g003629,친구,여자,30대
g_g003636,연인,여자,20대
g_g003645,연인,여자,20대
g_g003646,자녀,남자,~9세이하
g_g003646,자녀,여자,10대
g_g003646,배우자,남자,40대
g_g003648,형제/자매,여자,30대
g_g003648,부모,여자,50대
g_g003652,친구,여자,30대
g_g003652,친구,여자,30대
g_g003652,친구,여자,30대
g_g003655,친구,여자,20대
g_g003655,친구,여자,20대
g_g003658,친구,여자,30대
g_g003664,연인,남자,20대
g_g003665,기타,남자,~9세이하
g_g003665,친구,남자,40대
g_g003665,친구,여자,40대
g_g003665,기타,여자,~9세이하
g_g003665,기타,남자,~9세이하
g_g003665,친구,남자,40대
g_g003665,친구,여자,30대
g_g003687,친구,남자,30대
g_g003687,친구,남자,30대
g_g003687,친구,남자,30대
g_g003700,연인,남자,30대
g_g003701,자녀,남자,~9세이하
g_g003701,배우자,여자,40대
g_g003701,자녀,여자,~9세이하
g_g003712,연인,여자,20대
g_g003714,친구,여자,20대
g_g003717,연인,남자,30대
g_g003718,자녀,남자,10대
g_g003718,배우자,여자,40대
g_g003722,친구,여자,20대
g_g003728,배우자,남자,50대
g_g003729,부모,여자,50대
g_g003729,형제/자매,여자,20대
g_g003729,형제/자매,여자,20대
g_g003733,자녀,남자,~9세이하
g_g003733,배우자,남자,50대
g_g003733,자녀,여자,~9세이하
g_g003736,배우자,남자,30대
g_g003738,친구,여자,30대
g_g003746,연인,남자,30대
g_g003758,배우자,여자,50대
g_g003770,배우자,남자,30대
g_g003771,친구,여자,20대
g_g003779,자녀,여자,10대
g_g003779,배우자,남자,40대
g_g003779,자녀,남자,10대
g_g003805,자녀,여자,30대
g_g003805,배우자,남자,60대
g_g003805,자녀,여자,20대
g_g003807,배우자,남자,40대
g_g003807,자녀,여자,20대
g_g003810,연인,여자,20대
g_g003821,배우자,남자,30대
g_g003821,자녀,남자,~9세이하
g_g003845,배우자,여자,30대
g_g003846,연인,남자,30대
g_g003847,배우자,남자,50대
g_g003847,자녀,여자,10대
g_g003847,자녀,남자,10대
g_g003852,친구,남자,20대
g_g003852,친구,남자,20대
g_g003852,친구,남자,20대
g_g003852,친구,남자,20대
g_g003852,친구,남자,20대
g_g003860,배우자,남자,40대
g_g003860,부모,여자,50대
g_g003860,자녀,남자,~9세이하
g_g003860,부모,남자,50대
g_g003867,친구,여자,20대
g_g003867,친구,여자,20대
g_g003869,형제/자매,여자,20대
g_g003871,친구,여자,20대
g_g003871,친구,남자,20대
g_g003871,연인,남자,20대
g_g003875,배우자,남자,20대
g_g003899,친구,여자,20대
g_g003902,친구,여자,20대
g_g003906,연인,남자,20대
g_g003921,친구,남자,20대
g_g003929,자녀,남자,~9세이하
g_g003929,자녀,여자,10대
g_g003929,형제/자매,여자,30대
g_g003944,자녀,여자,~9세이하
g_g003944,자녀,여자,~9세이하
g_g003944,배우자,남자,40대
g_g003950,배우자,남자,30대
g_g003950,자녀,남자,~9세이하
g_g003956,배우자,남자,40대
g_g003956,자녀,여자,~9세이하
g_g003956,자녀,여자,10대
g_g003957,동료,여자,30대
g_g003957,친구,남자,30대
g_g003959,친구,여자,30대
g_g003960,배우자,남자,40대
g_g003960,자녀,여자,10대
g_g003960,자녀,남자,10대
g_g003961,친구,여자,20대
g_g003965,연인,여자,30대
g_g003980,자녀,여자,~9세이하
g_g003980,부모,여자,60대
g_g003980,배우자,남자,30대
g_g003980,배우자,남자,30대
g_g003980,부모,남자,60대
g_g003980,형제/자매,여자,30대
g_g003990,부모,여자,70세이상
g_g004004,연인,남자,20대
g_g004025,자녀,남자,~9세이하
g_g004025,배우자,여자,40대
g_g004047,자녀,여자,10대
g_g004047,배우자,여자,40대
g_g004047,자녀,남자,10대
g_g004064,연인,남자,20대
g_g004066,배우자,남자,50대
g_g004066,자녀,남자,~9세이하
g_g004101,배우자,여자,50대
g_g004101,자녀,남자,20대
g_g004101,자녀,여자,30대
g_g004103,자녀,여자,10대
g_g004103,배우자,여자,40대
g_g004103,자녀,여자,~9세이하
g_g004104,"친목 단체/모임(동호회, 종교단체 등)",여자,20대
g_g004104,"친목 단체/모임(동호회, 종교단체 등)",여자,20대
g_g004104,"친목 단체/모임(동호회, 종교단체 등)",남자,20대
g_g004104,"친목 단체/모임(동호회, 종교단체 등)",여자,20대
g_g004104,"친목 단체/모임(동호회, 종교단체 등)",남자,20대
g_g004109,자녀,남자,~9세이하
g_g004109,배우자,여자,30대
g_g004109,자녀,여자,~9세이하
g_g004138,동료,여자,50대
g_g004138,동료,여자,50대
g_g004139,배우자,남자,40대
g_g004139,자녀,여자,~9세이하
g_g004139,동료,여자,40대
g_g004139,기타,남자,10대
g_g004139,자녀,여자,10대
g_g004139,동료,여자,40대
g_g004139,기타,여자,~9세이하
g_g004152,자녀,여자,10대
g_g004152,배우자,남자,40대
g_g004152,자녀,남자,10대
g_g004154,친구,여자,20대
g_g004155,연인,여자,20대
g_g004170,친구,남자,20대
g_g004180,친구,여자,20대
g_g004180,친구,여자,20대
g_g004187,연인,남자,30대
g_g004189,연인,남자,20대
g_g004205,연인,남자,30대
g_g004229,자녀,남자,~9세이하
g_g004229,자녀,남자,~9세이하
g_g004229,부모,여자,60대
g_g004239,친구,여자,20대
g_g004255,배우자,남자,40대
g_g004255,자녀,남자,10대
g_g004255,자녀,남자,10대
g_g004259,자녀,여자,~9세이하
g_g004259,배우자,남자,40대
g_g004265,형제/자매,여자,20대
g_g004276,연인,여자,20대
g_g004282,자녀,여자,10대
g_g004282,배우자,여자,40대
g_g004282,자녀,여자,~9세이하
g_g004288,연인,남자,20대
g_g004289,형제/자매,여자,30대
g_g004289,부모,여자,50대
g_g004294,형제/자매,여자,20대
g_g004294,형제/자매,여자,10대
g_g004297,연인,여자,20대
g_g004309,연인,남자,30대
g_g004317,연인,여자,20대
g_g004318,연인,남자,30대
g_g004324,동료,여자,30대
g_g004324,동료,남자,30대
g_g004327,친구,여자,30대
g_g004329,친구,여자,30대
g_g004340,친구,여자,20대
g_g004340,친구,여자,20대
g_g004350,친구,여자,30대
g_g004354,연인,남자,20대
g_g004355,배우자,여자,40대
g_g004359,친구,남자,20대
g_g004359,친구,남자,20대
g_g004359,친구,남자,20대
g_g004359,친구,남자,20대
g_g004359,친구,남자,20대
g_g004359,친구,남자,20대
g_g004359,친구,남자,20대
g_g004366,친구,여자,20대
g_g004366,친구,여자,20대
g_g004375,자녀,여자,10대
g_g004375,배우자,남자,30대
g_g004392,친구,남자,30대
g_g004393,배우자,남자,40대
g_g004393,자녀,남자,~9세이하
g_g004393,자녀,여자,~9세이하
g_g004397,동료,여자,20대
g_g004398,배우자,남자,40대
g_g004398,자녀,여자,10대
g_g004398,자녀,남자,10대
g_g004399,형제/자매,여자,30대
g_g004401,동료,여자,40대
g_g004401,동료,여자,40대
g_g004406,연인,여자,20대
g_g004412,연인,남자,30대
g_g004416,자녀,남자,10대
g_g004416,자녀,여자,10대
g_g004420,친구,여자,20대
g_g004435,연인,남자,20대
g_g004436,친구,남자,20대
g_g004446,배우자,남자,50대
g_g004453,연인,여자,20대
g_g004454,친구,남자,20대
g_g004472,배우자,여자,30대
g_g004476,친구,여자,20대
g_g004485,연인,남자,30대
g_g004489,연인,남자,20대
g_g004492,부모,여자,60대
g_g004494,부모,여자,60대
g_g004494,형제/자매,남자,30대
g_g004498,친구,여자,20대
g_g004510,배우자,남자,30대
g_g004511,연인,남자,30대
g_g004516,배우자,남자,30대
g_g004519,부모,여자,50대
g_g004519,부모,남자,50대
g_g004521,배우자,여자,40대
g_g004524,친구,남자,20대
g_g004524,친구,남자,20대
g_g004524,친구,남자,20대
g_g004538,배우자,여자,30대
g_g004538,자녀,남자,10대
g_g004538,자녀,여자,10대
g_g004551,형제/자매,남자,20대
g_g004551,부모,여자,60대
g_g004552,연인,여자,20대
g_g004554,연인,여자,20대
g_g004556,친구,여자,20대
g_g004556,친구,여자,20대
g_g004573,연인,남자,20대
g_g004578,부모,여자,70세이상
g_g004578,자녀,여자,20대
g_g004578,자녀,남자,10대
g_g004578,배우자,남자,50대
g_g004578,자녀,여자,10대
g_g004593,연인,남자,20대
g_g004594,배우자,여자,20대
g_g004606,배우자,남자,30대
g_g004606,"친목 단체/모임(동호회, 종교단체 등)",여자,40대
g_g004606,"친목 단체/모임(동호회, 종교단체 등)",남자,40대
g_g004621,자녀,남자,10대
g_g004621,부모,남자,70세이상
g_g004621,부모,남자,60대
g_g004621,부모,여자,60대
g_g004621,자녀,남자,~9세이하
g_g004621,배우자,여자,40대
g_g004621,부모,여자,60대
g_g004622,배우자,남자,50대
g_g004622,자녀,여자,20대
g_g004626,연인,남자,30대
g_g004629,연인,남자,20대
g_g004630,부모,여자,50대
g_g004631,친구,여자,30대
g_g004631,친구,여자,30대
g_g004631,친구,여자,30대
g_g004631,친구,여자,30대
g_g004631,친구,여자,30대
g_g004636,친구,남자,30대
g_g004636,친구,남자,30대
g_g004637,연인,남자,30대
g_g004669,배우자,남자,30대
g_g004671,친구,여자,20대
g_g004678,친구,여자,30대
g_g004681,연인,여자,20대
g_g004701,배우자,여자,40대
g_g004701,자녀,남자,10대
g_g004701,부모,여자,60대
g_g004701,자녀,여자,10대
g_g004701,부모,남자,70세이상
g_g004707,연인,남자,20대
g_g004714,자녀,여자,~9세이하
g_g004719,친구,여자,30대
g_g004722,부모,여자,40대
g_g004722,부모,남자,50대
g_g004722,형제/자매,남자,20대
g_g004723,형제/자매,여자,20대
g_g004731,친인척,남자,10대
g_g004740,연인,남자,20대
g_g004754,연인,여자,20대
g_g004762,연인,남자,20대
g_g004766,친구,남자,30대
g_g004772,연인,남자,30대
g_g004776,친구,여자,30대
g_g004781,자녀,남자,10대
g_g004781,부모,여자,70세이상
g_g004781,배우자,남자,40대
g_g004781,부모,남자,70세이상
g_g004810,배우자,여자,30대
g_g004816,자녀,남자,~9세이하
g_g004816,자녀,여자,~9세이하
g_g004822,자녀,여자,~9세이하
g_g004822,배우자,여자,40대
g_g004826,친구,남자,30대
g_g004828,배우자,남자,40대
g_g004828,자녀,남자,~9세이하
g_g004828,자녀,여자,10대
g_g004831,친구,여자,20대
g_g004849,배우자,여자,30대
g_g004852,자녀,여자,30대
g_g004853,친구,여자,20대
g_g004853,친구,여자,20대
g_g004865,연인,여자,20대
g_g004869,부모,여자,60대
g_g004877,연인,여자,30대
g_g004879,부모,여자,60대
g_g004886,연인,여자,20대
g_g004893,부모,여자,60대
g_g004904,연인,남자,20대
g_g004905,형제/자매,여자,30대
g_g004905,부모,여자,50대
g_g004906,자녀,남자,10대
g_g004906,배우자,남자,40대
g_g004909,연인,여자,30대
g_g004915,연인,남자,30대
g_g004916,연인,남자,20대
g_g004920,자녀,남자,~9세이하
g_g004920,배우자,여자,40대
g_g004925,연인,남자,20대
g_g004926,부모,남자,50대
g_g004926,형제/자매,남자,20대
g_g004926,부모,여자,50대
g_g004955,친구,여자,20대
g_g004955,친구,여자,20대
g_g004955,친구,여자,20대
g_g004961,연인,여자,30대
g_g004971,연인,남자,30대
g_g004975,연인,남자,40대
g_g004976,배우자,여자,30대
g_g004977,연인,남자,30대
g_g004993,친인척,여자,20대
g_g004993,친인척,여자,40대
g_g004994,친구,남자,30대
g_g004994,친구,남자,30대
g_g005012,친구,여자,30대
g_g005012,친구,여자,30대
g_g005034,연인,남자,20대
g_g005053,연인,남자,20대
g_g005076,부모,남자,60대
g_g005076,자녀,남자,~9세이하
g_g005076,부모,여자,60대
g_g005076,자녀,남자,~9세이하
g_g005080,연인,남자,30대
g_g005081,연인,남자,30대
g_g005083,형제/자매,여자,20대
g_g005094,부모,남자,60대
g_g005094,친인척,남자,70세이상
g_g005094,친인척,남자,50대
g_g005094,친인척,남자,20대
g_g005094,부모,여자,60대
g_g005094,친인척,여자,60대
g_g005094,친인척,여자,50대
g_g005105,연인,여자,20대
g_g005114,부모,여자,60대
g_g005119,부모,여자,60대
g_g005119,형제/자매,여자,30대
g_g005127,연인,여자,30대
