TRAVEL_ID,MAJOR_TRANSPORT,TOTAL_MVMN_WON
g_g007258,['자가용(승용/승합/트럭 등등)'],212700
g_g007308,['자가용(승용/승합/트럭 등등)'],63000
g_g007309,['자가용(승용/승합/트럭 등등)'],50200
g_g007310,['자가용(승용/승합/트럭 등등)'],83500
g_g007312,['자가용(승용/승합/트럭 등등)'],83000
g_g007330,['자가용(승용/승합/트럭 등등)'],50000
g_g007336,['자가용(승용/승합/트럭 등등)'],59000
g_g007338,['자가용(승용/승합/트럭 등등)'],40000
g_g007340,['자가용(승용/승합/트럭 등등)'],68800
g_g007346,"['KTX/SRT(고속열차)', '지하철', '택시']",55100
g_g007347,['자가용(승용/승합/트럭 등등)'],10000
g_g007348,['버스 + 지하철'],9600
g_g007351,['자가용(승용/승합/트럭 등등)'],17000
g_g007352,['자가용(승용/승합/트럭 등등)'],50000
g_g007355,['자가용(승용/승합/트럭 등등)'],60000
g_g007360,['자가용(승용/승합/트럭 등등)'],30000
g_g007363,['자가용(승용/승합/트럭 등등)'],34600
g_g007364,['자가용(승용/승합/트럭 등등)'],100000
g_g007366,"['KTX/SRT(고속열차)', '택시']",80600
g_g007368,['자가용(승용/승합/트럭 등등)'],60000
g_g007369,['자가용(승용/승합/트럭 등등)'],10000
g_g007371,"['버스 + 지하철', '새마을/무궁화열차']",52250
g_g007373,['자가용(승용/승합/트럭 등등)'],30500
g_g007374,['자가용(승용/승합/트럭 등등)'],5200
g_g007378,['자가용(승용/승합/트럭 등등)'],4000
g_g007380,['자가용(승용/승합/트럭 등등)'],30000
g_g007381,['자가용(승용/승합/트럭 등등)'],28184
g_g007383,['자가용(승용/승합/트럭 등등)'],54100
g_g007386,['자가용(승용/승합/트럭 등등)'],25000
g_g007389,['자가용(승용/승합/트럭 등등)'],50000
g_g007393,['자가용(승용/승합/트럭 등등)'],10000
g_g007395,['지하철'],1700
g_g007401,['자가용(승용/승합/트럭 등등)'],30000
g_g007404,['자가용(승용/승합/트럭 등등)'],46000
g_g007405,['자가용(승용/승합/트럭 등등)'],35000
g_g007407,['자가용(승용/승합/트럭 등등)'],67000
g_g007410,['자가용(승용/승합/트럭 등등)'],25000
g_g007411,['자가용(승용/승합/트럭 등등)'],30000
g_g007413,['자가용(승용/승합/트럭 등등)'],40000
g_g007414,"['버스 + 지하철', '새마을/무궁화열차']",35000
g_g007416,['자가용(승용/승합/트럭 등등)'],25000
g_g007417,['택시'],113200
g_g007420,['자가용(승용/승합/트럭 등등)'],70000
g_g007432,['자가용(승용/승합/트럭 등등)'],34600
g_g007433,"['버스 + 지하철', '택시']",19400
g_g007434,['자가용(승용/승합/트럭 등등)'],106700
g_g007435,"['버스 + 지하철', '새마을/무궁화열차', '택시']",122300
g_g007454,"['KTX/SRT(고속열차)', '시내/마을버스', '택시']",129150
g_g007476,"['KTX/SRT(고속열차)', '렌터카(승용/승합/버스 등등)', '택시']",226700
g_g007513,['자가용(승용/승합/트럭 등등)'],85000
g_g007514,['자가용(승용/승합/트럭 등등)'],25000
g_g007515,['자가용(승용/승합/트럭 등등)'],100972
g_g007523,['새마을/무궁화열차'],27050
g_g007524,['자가용(승용/승합/트럭 등등)'],15000
g_g007528,['자가용(승용/승합/트럭 등등)'],6400
g_g007535,['자가용(승용/승합/트럭 등등)'],58200
g_g007536,['자가용(승용/승합/트럭 등등)'],50000
g_g007537,['자가용(승용/승합/트럭 등등)'],55800
g_g007538,"['KTX/SRT(고속열차)', '버스 + 지하철', '택시']",96600
g_g007539,['자가용(승용/승합/트럭 등등)'],5100
g_g007540,['자가용(승용/승합/트럭 등등)'],59000
g_g007546,['자가용(승용/승합/트럭 등등)'],33600
g_g007565,['새마을/무궁화열차'],21500
g_g007576,['자가용(승용/승합/트럭 등등)'],10400
g_g007596,"['KTX/SRT(고속열차)', '택시']",45700
g_g007614,"['KTX/SRT(고속열차)', '새마을/무궁화열차', '택시']",57900
g_g007622,['택시'],59500
g_g007628,['자가용(승용/승합/트럭 등등)'],28900
g_g007644,['자가용(승용/승합/트럭 등등)'],75400
g_g007671,['자가용(승용/승합/트럭 등등)'],40000
g_g007675,['자가용(승용/승합/트럭 등등)'],23500
g_g007681,['자가용(승용/승합/트럭 등등)'],37000
g_g007684,['자가용(승용/승합/트럭 등등)'],30000
g_g007690,['지하철'],6200
g_g007694,"['버스 + 지하철', '새마을/무궁화열차', '자전거']",33980
g_g007704,['자가용(승용/승합/트럭 등등)'],50000
g_g007718,['자가용(승용/승합/트럭 등등)'],20000
g_g007727,['택시'],50800
g_g007729,"['버스 + 지하철', '새마을/무궁화열차', '택시']",94600
g_g007748,['자가용(승용/승합/트럭 등등)'],2400
g_g007757,['KTX/SRT(고속열차)'],82600
g_g007762,['자가용(승용/승합/트럭 등등)'],31150
g_g007774,['자가용(승용/승합/트럭 등등)'],20000
g_g007776,['자가용(승용/승합/트럭 등등)'],4000
g_g007779,['자가용(승용/승합/트럭 등등)'],50800
g_g007780,"['시내/마을버스', '택시']",17640
g_g007785,"['시외/고속버스', '택시']",29000
g_g007786,['버스 + 지하철'],21300
g_g007787,['자가용(승용/승합/트럭 등등)'],38600
g_g007789,['자가용(승용/승합/트럭 등등)'],3600
g_g007792,['자가용(승용/승합/트럭 등등)'],50000
g_g007793,['자가용(승용/승합/트럭 등등)'],80000
g_g007807,['자가용(승용/승합/트럭 등등)'],43800
g_g007810,"['KTX/SRT(고속열차)', '새마을/무궁화열차', '지하철']",58750
g_g007884,['렌터카(승용/승합/버스 등등)'],142280
g_g007895,['자가용(승용/승합/트럭 등등)'],30000
g_g007932,['택시'],18300
g_g007936,['자가용(승용/승합/트럭 등등)'],28600
g_g007947,['렌터카(승용/승합/버스 등등)'],75910
g_g007984,"['배/선박', '자가용(승용/승합/트럭 등등)']",70000
g_g007992,['KTX/SRT(고속열차)'],33850
g_g007993,"['KTX/SRT(고속열차)', '렌터카(승용/승합/버스 등등)']",70230
g_g008035,['버스 + 지하철'],34600
g_g008048,['자가용(승용/승합/트럭 등등)'],45000
g_g008051,"['KTX/SRT(고속열차)', '지하철']",38300
g_g008055,"['관광버스', '시외/고속버스']",95600
g_g008062,['자가용(승용/승합/트럭 등등)'],74000
g_g008090,"['새마을/무궁화열차', '택시']",47400
g_g008098,"['KTX/SRT(고속열차)', '지하철', '택시']",100550
g_g008104,['자가용(승용/승합/트럭 등등)'],50000
g_g008106,['렌터카(승용/승합/버스 등등)'],356700
g_g008141,['자가용(승용/승합/트럭 등등)'],48000
g_g008176,"['새마을/무궁화열차', '지하철', '택시']",50550
g_g008219,['자가용(승용/승합/트럭 등등)'],12700
g_g008224,"['KTX/SRT(고속열차)', '버스 + 지하철', '택시']",103300
g_g008283,['렌터카(승용/승합/버스 등등)'],49930
g_g008304,"['KTX/SRT(고속열차)', '지하철', '택시']",150400
g_g008330,"['새마을/무궁화열차', '지하철', '택시']",41900
g_g008332,['자가용(승용/승합/트럭 등등)'],22600
g_g008338,"['KTX/SRT(고속열차)', '새마을/무궁화열차', '시내/마을버스', '자가용(승용/승합/트럭 등등)', '택시']",78350
g_g008368,['KTX/SRT(고속열차)'],69100
g_g008382,['자가용(승용/승합/트럭 등등)'],50400
g_g008383,['버스 + 지하철'],91300
g_g008402,['자가용(승용/승합/트럭 등등)'],15000
g_g008405,"['시내/마을버스', '자전거']",31500
g_g008421,"['KTX/SRT(고속열차)', '버스 + 지하철']",126700
g_g008429,['자가용(승용/승합/트럭 등등)'],46813
g_g008434,"['지하철', '택시']",8300
g_g008435,"['KTX/SRT(고속열차)', '지하철', '택시', '항공기']",238000
g_g008471,['KTX/SRT(고속열차)'],93500
g_g008514,['자가용(승용/승합/트럭 등등)'],50000
g_g008520,['자가용(승용/승합/트럭 등등)'],122120
g_g008528,['자가용(승용/승합/트럭 등등)'],90316
g_g008531,['자가용(승용/승합/트럭 등등)'],50000
g_g008603,['자가용(승용/승합/트럭 등등)'],60000
g_g008626,['렌터카(승용/승합/버스 등등)'],377000
g_g008644,['버스 + 지하철'],9000
g_g008659,['자가용(승용/승합/트럭 등등)'],29565
g_g008681,"['KTX/SRT(고속열차)', '택시']",79300
g_g008701,['자가용(승용/승합/트럭 등등)'],36400
g_g008733,['시외/고속버스'],12000
g_g008737,['버스 + 지하철'],12150
g_g008763,['시외/고속버스'],15600
g_g008781,['시외/고속버스'],19700
g_g008789,"['렌터카(승용/승합/버스 등등)', '지하철', '택시', '항공기']",342400
g_g008812,['자가용(승용/승합/트럭 등등)'],79453
g_g008830,['자가용(승용/승합/트럭 등등)'],125700
g_g008859,"['시외/고속버스', '자가용(승용/승합/트럭 등등)', '택시']",74600
g_g008863,['자가용(승용/승합/트럭 등등)'],3400
g_g008866,"['시외/고속버스', '택시']",40300
g_g008878,"['새마을/무궁화열차', '지하철', '택시']",57000
g_g008895,"['KTX/SRT(고속열차)', '새마을/무궁화열차', '지하철']",62000
g_g008902,['자가용(승용/승합/트럭 등등)'],43000
g_g008906,"['KTX/SRT(고속열차)', '버스 + 지하철']",27400
g_g008925,['자가용(승용/승합/트럭 등등)'],5800
g_g008928,['택시'],294800
g_g008932,"['KTX/SRT(고속열차)', '지하철', '택시']",177400
g_g008968,['자가용(승용/승합/트럭 등등)'],51000
g_g009026,"['KTX/SRT(고속열차)', '시내/마을버스']",89200
g_g009034,['자가용(승용/승합/트럭 등등)'],50700
g_g009114,['자가용(승용/승합/트럭 등등)'],66000
g_g009161,['KTX/SRT(고속열차)'],77300
g_g009194,['자가용(승용/승합/트럭 등등)'],14000
g_g009210,['자가용(승용/승합/트럭 등등)'],51400
g_g009219,['자가용(승용/승합/트럭 등등)'],13000
g_g009232,"['KTX/SRT(고속열차)', '지하철']",24900
g_g009233,"['시외/고속버스', '택시']",90500
g_g009266,"['시외/고속버스', '택시']",17500
g_g009267,['자가용(승용/승합/트럭 등등)'],85000
g_g009273,"['KTX/SRT(고속열차)', '지하철']",35650
g_g009283,['렌터카(승용/승합/버스 등등)'],154700
g_g009291,['택시'],58600
g_g009320,['KTX/SRT(고속열차)'],37120
g_g009325,['자가용(승용/승합/트럭 등등)'],2400
g_g009329,"['시외/고속버스', '택시']",20050
g_g009332,['자가용(승용/승합/트럭 등등)'],60400
g_g009335,"['KTX/SRT(고속열차)', '시내/마을버스', '택시']",161650
g_g009348,['자가용(승용/승합/트럭 등등)'],50000
g_g009355,['자가용(승용/승합/트럭 등등)'],25000
g_g009360,['시내/마을버스'],3400
g_g009362,['자가용(승용/승합/트럭 등등)'],30000
g_g009365,['자가용(승용/승합/트럭 등등)'],3000
g_g009367,['자가용(승용/승합/트럭 등등)'],32600
g_g009368,['자가용(승용/승합/트럭 등등)'],15000
g_g009372,"['새마을/무궁화열차', '지하철']",18700
g_g009401,['자가용(승용/승합/트럭 등등)'],30000
g_g009414,"['지하철', '택시']",16790
g_g009442,['자가용(승용/승합/트럭 등등)'],72700
g_g009465,['자가용(승용/승합/트럭 등등)'],40000
g_g009503,"['KTX/SRT(고속열차)', '지하철', '택시']",88150
g_g009526,['자가용(승용/승합/트럭 등등)'],45800
g_g009533,['자가용(승용/승합/트럭 등등)'],120000
g_g009557,['자가용(승용/승합/트럭 등등)'],39000
g_g009573,['버스 + 지하철'],43800
g_g009577,"['KTX/SRT(고속열차)', '관광버스', '시내/마을버스', '택시']",108500
g_g009630,['자가용(승용/승합/트럭 등등)'],55000
g_g009639,"['KTX/SRT(고속열차)', '버스 + 지하철', '새마을/무궁화열차', '자전거', '택시']",87000
g_g009661,['택시'],112800
g_g009732,['시외/고속버스'],23750
g_g009738,"['KTX/SRT(고속열차)', '택시']",74550
g_g009768,['렌터카(승용/승합/버스 등등)'],101190
g_g009771,['자가용(승용/승합/트럭 등등)'],41000
g_g009783,"['KTX/SRT(고속열차)', '지하철', '택시']",50050
g_g009798,['자가용(승용/승합/트럭 등등)'],64400
g_g009802,"['KTX/SRT(고속열차)', '자가용(승용/승합/트럭 등등)', '지하철']",66950
g_g009815,['렌터카(승용/승합/버스 등등)'],85190
g_g009819,['자가용(승용/승합/트럭 등등)'],55000
g_g009821,['자가용(승용/승합/트럭 등등)'],62000
g_g009858,['택시'],77100
g_g009879,['택시'],52600
g_g009898,['자가용(승용/승합/트럭 등등)'],58000
g_g009913,['자가용(승용/승합/트럭 등등)'],62000
g_g009931,"['새마을/무궁화열차', '지하철']",16700
g_g009962,['시외/고속버스'],6400
g_g009973,"['KTX/SRT(고속열차)', '새마을/무궁화열차', '지하철']",73700
g_g010002,"['KTX/SRT(고속열차)', '시내/마을버스', '택시']",32450
g_g010037,['시외/고속버스'],81800
g_g010043,['렌터카(승용/승합/버스 등등)'],53000
g_g010044,['시외/고속버스'],38000
g_g010107,['자가용(승용/승합/트럭 등등)'],59000
g_g010119,['자가용(승용/승합/트럭 등등)'],50000
g_g010153,['자가용(승용/승합/트럭 등등)'],75500
g_g010164,['자가용(승용/승합/트럭 등등)'],50000
g_g010210,['자가용(승용/승합/트럭 등등)'],49800
g_g010218,['자가용(승용/승합/트럭 등등)'],62600
g_g010222,['자가용(승용/승합/트럭 등등)'],75900
g_g010224,['자가용(승용/승합/트럭 등등)'],3200
g_g010248,['자가용(승용/승합/트럭 등등)'],67423
g_g010256,['자가용(승용/승합/트럭 등등)'],30000
g_g010282,['자가용(승용/승합/트럭 등등)'],75600
g_g010348,"['지하철', '택시']",24500
g_g010357,"['렌터카(승용/승합/버스 등등)', '지하철']",88360
g_g010391,['자가용(승용/승합/트럭 등등)'],88644
g_g010401,"['KTX/SRT(고속열차)', '렌터카(승용/승합/버스 등등)']",119980
g_g010407,"['새마을/무궁화열차', '지하철']",24700
g_g010412,['자가용(승용/승합/트럭 등등)'],6800
g_g010413,['자가용(승용/승합/트럭 등등)'],22400
g_g010415,['관광버스'],7000
g_g010423,['자가용(승용/승합/트럭 등등)'],11600
g_g010430,['자가용(승용/승합/트럭 등등)'],10000
g_g010439,['자가용(승용/승합/트럭 등등)'],36000
g_g010441,['KTX/SRT(고속열차)'],138600
g_g010442,"['KTX/SRT(고속열차)', '지하철']",72200
g_g010444,['시외/고속버스'],22200
g_g010456,['자가용(승용/승합/트럭 등등)'],30000
g_g010458,['자가용(승용/승합/트럭 등등)'],1700
g_g010461,['자가용(승용/승합/트럭 등등)'],25000
g_g010464,"['KTX/SRT(고속열차)', '지하철']",27500
g_g010476,['자가용(승용/승합/트럭 등등)'],39000
g_g010477,"['버스 + 지하철', '새마을/무궁화열차', '택시']",50050
g_g010483,['KTX/SRT(고속열차)'],19400
g_g010508,['새마을/무궁화열차'],10200
g_g010510,['자가용(승용/승합/트럭 등등)'],68500
g_g010515,['시외/고속버스'],14400
g_g010521,['자가용(승용/승합/트럭 등등)'],35000
g_g010526,['자가용(승용/승합/트럭 등등)'],54000
g_g010545,"['시외/고속버스', '택시']",112900
g_g010552,['택시'],15000
g_g010557,['자가용(승용/승합/트럭 등등)'],20000
g_g010569,['자가용(승용/승합/트럭 등등)'],30000
g_g010573,['자가용(승용/승합/트럭 등등)'],20000
g_g010594,['자가용(승용/승합/트럭 등등)'],59134
g_g010599,['시외/고속버스'],33000
g_g010601,['자가용(승용/승합/트럭 등등)'],125000
g_g010617,['렌터카(승용/승합/버스 등등)'],60400
g_g010624,"['KTX/SRT(고속열차)', '지하철', '택시']",43550
g_g010633,"['새마을/무궁화열차', '지하철', '택시']",54300
g_g010635,"['KTX/SRT(고속열차)', '새마을/무궁화열차', '지하철', '택시']",39180
g_g010656,['렌터카(승용/승합/버스 등등)'],72630
g_g010657,"['KTX/SRT(고속열차)', '버스 + 지하철']",117300
g_g010673,['KTX/SRT(고속열차)'],44350
g_g010674,['자가용(승용/승합/트럭 등등)'],3200
g_g010703,"['버스 + 지하철', '택시']",45200
g_g010705,['렌터카(승용/승합/버스 등등)'],77100
g_g010717,['자가용(승용/승합/트럭 등등)'],16200
g_g010735,['자가용(승용/승합/트럭 등등)'],58600
g_g010743,"['버스 + 지하철', '새마을/무궁화열차', '택시']",48150
g_g010747,['택시'],211400
g_g010752,['KTX/SRT(고속열차)'],34500
g_g010757,['자가용(승용/승합/트럭 등등)'],60000
g_g010759,['자가용(승용/승합/트럭 등등)'],33000
g_g010773,['자가용(승용/승합/트럭 등등)'],16700
g_g010776,['자가용(승용/승합/트럭 등등)'],100000
g_g010780,['자가용(승용/승합/트럭 등등)'],13200
g_g010781,['자가용(승용/승합/트럭 등등)'],67200
g_g010785,"['지하철', '택시']",31900
g_g010799,['자가용(승용/승합/트럭 등등)'],20000
g_g010805,['자가용(승용/승합/트럭 등등)'],60800
g_g010807,['자가용(승용/승합/트럭 등등)'],13762
g_g010811,['자가용(승용/승합/트럭 등등)'],22400
g_g010816,['자전거'],19400
g_g010824,['지하철'],3200
g_g010835,['자가용(승용/승합/트럭 등등)'],46200
g_g010836,['택시'],47500
g_g010838,"['KTX/SRT(고속열차)', '버스 + 지하철']",39500
g_g010840,['택시'],52700
g_g010847,['새마을/무궁화열차'],21600
g_g010859,"['새마을/무궁화열차', '시내/마을버스']",20000
g_g010860,['새마을/무궁화열차'],56460
g_g010864,['자가용(승용/승합/트럭 등등)'],500
g_g010870,['자가용(승용/승합/트럭 등등)'],20000
g_g010878,['새마을/무궁화열차'],31400
g_g010908,['자가용(승용/승합/트럭 등등)'],30000
g_g010910,['자가용(승용/승합/트럭 등등)'],76500
g_g010930,['자가용(승용/승합/트럭 등등)'],95500
g_g010931,['자가용(승용/승합/트럭 등등)'],60000
g_g010932,['시내/마을버스'],5100
g_g010939,['자가용(승용/승합/트럭 등등)'],3000
g_g010945,"['KTX/SRT(고속열차)', '버스 + 지하철', '새마을/무궁화열차', '택시']",48050
g_g010950,"['KTX/SRT(고속열차)', '지하철', '택시']",75000
g_g010954,['자가용(승용/승합/트럭 등등)'],49400
g_g010972,['택시'],144400
g_g010976,['새마을/무궁화열차'],52800
g_g010979,['자가용(승용/승합/트럭 등등)'],5800
g_g010982,['시외/고속버스'],13400
g_g011009,['자가용(승용/승합/트럭 등등)'],18000
g_g011018,['자가용(승용/승합/트럭 등등)'],59600
g_g011038,['자가용(승용/승합/트럭 등등)'],30000
g_g011045,['자가용(승용/승합/트럭 등등)'],81300
g_g011053,['택시'],20400
g_g011054,['자가용(승용/승합/트럭 등등)'],1800
g_g011060,['자가용(승용/승합/트럭 등등)'],96600
g_g011076,"['KTX/SRT(고속열차)', '지하철']",25120
g_g011077,['자가용(승용/승합/트럭 등등)'],18000
g_g011078,['택시'],22000
g_g011086,['렌터카(승용/승합/버스 등등)'],106440
g_g011091,['자가용(승용/승합/트럭 등등)'],700
g_g011096,['자가용(승용/승합/트럭 등등)'],10000
g_g011097,['자가용(승용/승합/트럭 등등)'],60000
g_g011098,['시외/고속버스'],40000
g_g011101,['새마을/무궁화열차'],38400
g_g011102,"['시외/고속버스', '택시']",56000
g_g011105,"['렌터카(승용/승합/버스 등등)', '버스 + 지하철']",86700
g_g011106,"['버스 + 지하철', '새마을/무궁화열차']",50800
g_g011120,['KTX/SRT(고속열차)'],43850
g_g011123,['자가용(승용/승합/트럭 등등)'],61800
g_g011127,['자가용(승용/승합/트럭 등등)'],10000
g_g011129,['버스 + 지하철'],39300
g_g011131,"['버스 + 지하철', '택시']",83300
g_g011137,['자가용(승용/승합/트럭 등등)'],72400
g_g011146,['자가용(승용/승합/트럭 등등)'],30000
g_g011148,['자가용(승용/승합/트럭 등등)'],30313
g_g011161,['자가용(승용/승합/트럭 등등)'],44700
g_g011162,"['KTX/SRT(고속열차)', '지하철', '택시']",101200
g_g011163,['택시'],49700
g_g011164,['KTX/SRT(고속열차)'],52400
g_g011166,['새마을/무궁화열차'],38200
g_g011171,['자가용(승용/승합/트럭 등등)'],2300
g_g011173,['택시'],44500
g_g011188,"['자가용(승용/승합/트럭 등등)', '지하철']",11600
g_g011189,['자가용(승용/승합/트럭 등등)'],36400
g_g011192,['자가용(승용/승합/트럭 등등)'],55000
g_g011194,['자가용(승용/승합/트럭 등등)'],30000
g_g011197,['자가용(승용/승합/트럭 등등)'],3000
g_g011200,['자가용(승용/승합/트럭 등등)'],99100
g_g011207,['자가용(승용/승합/트럭 등등)'],45000
g_g011212,['자가용(승용/승합/트럭 등등)'],90000
g_g011228,['자가용(승용/승합/트럭 등등)'],27200
g_g011229,['자가용(승용/승합/트럭 등등)'],20000
g_g011232,"['KTX/SRT(고속열차)', '버스 + 지하철']",45100
g_g011233,['자가용(승용/승합/트럭 등등)'],116800
g_g011239,['자가용(승용/승합/트럭 등등)'],32582
g_g011242,"['KTX/SRT(고속열차)', '지하철', '택시']",32500
g_g011254,['자가용(승용/승합/트럭 등등)'],68700
g_g011255,['자가용(승용/승합/트럭 등등)'],65400
g_g011268,['자가용(승용/승합/트럭 등등)'],20000
g_g011274,['자가용(승용/승합/트럭 등등)'],50000
g_g011276,"['새마을/무궁화열차', '지하철', '택시']",49400
g_g011286,"['KTX/SRT(고속열차)', '택시']",122900
g_g011291,['자가용(승용/승합/트럭 등등)'],6800
g_g011292,['자가용(승용/승합/트럭 등등)'],12400
g_g011295,['자가용(승용/승합/트럭 등등)'],98000
g_g011297,['자가용(승용/승합/트럭 등등)'],56300
g_g011299,['자가용(승용/승합/트럭 등등)'],24200
g_g011300,['자가용(승용/승합/트럭 등등)'],59800
g_g011305,['새마을/무궁화열차'],8100
g_g011318,['자가용(승용/승합/트럭 등등)'],10000
g_g011323,"['지하철', '택시']",15800
g_g011344,['자가용(승용/승합/트럭 등등)'],41880
g_g011365,"['KTX/SRT(고속열차)', '관광버스', '버스 + 지하철']",168000
g_g011370,['자가용(승용/승합/트럭 등등)'],38700
g_g011374,['자가용(승용/승합/트럭 등등)'],10000
g_g011376,['자가용(승용/승합/트럭 등등)'],50000
g_g011393,['새마을/무궁화열차'],11100
g_g011396,['자가용(승용/승합/트럭 등등)'],91800
g_g011398,"['새마을/무궁화열차', '시내/마을버스', '택시']",40760
g_g011399,['시외/고속버스'],30650
g_g011408,"['KTX/SRT(고속열차)', '지하철', '택시']",73100
g_g011409,['KTX/SRT(고속열차)'],40500
g_g011411,['자가용(승용/승합/트럭 등등)'],3400
g_g011412,['KTX/SRT(고속열차)'],68648
g_g011422,['택시'],78700
g_g011430,['자가용(승용/승합/트럭 등등)'],53541
