TRAVEL_ID,MAJOR_TRANSPORT,TOTAL_MVMN_WON
g_g011432,['자가용(승용/승합/트럭 등등)'],14600
g_g011435,"['버스 + 지하철', '자가용(승용/승합/트럭 등등)']",67660
g_g011441,['자가용(승용/승합/트럭 등등)'],50000
g_g011444,['자가용(승용/승합/트럭 등등)'],75000
g_g011448,['자가용(승용/승합/트럭 등등)'],71000
g_g011449,"['KTX/SRT(고속열차)', '새마을/무궁화열차', '지하철']",31100
g_g011450,['자가용(승용/승합/트럭 등등)'],126000
g_g011454,['자가용(승용/승합/트럭 등등)'],45400
g_g011459,['자가용(승용/승합/트럭 등등)'],52600
g_g011461,['자가용(승용/승합/트럭 등등)'],30000
g_g011464,['지하철'],5100
g_g011472,['자가용(승용/승합/트럭 등등)'],50000
g_g011473,['자가용(승용/승합/트럭 등등)'],48900
g_g011476,['자가용(승용/승합/트럭 등등)'],110400
g_g011477,"['버스 + 지하철', '택시']",13250
g_g011478,['자가용(승용/승합/트럭 등등)'],64650
g_g011479,['자가용(승용/승합/트럭 등등)'],10000
g_g011481,['자가용(승용/승합/트럭 등등)'],59400
g_g011482,['자가용(승용/승합/트럭 등등)'],76600
g_g011486,['자가용(승용/승합/트럭 등등)'],99000
g_g011487,['자가용(승용/승합/트럭 등등)'],23400
g_g011489,['자가용(승용/승합/트럭 등등)'],10000
g_g011491,['렌터카(승용/승합/버스 등등)'],116500
g_g011496,['자가용(승용/승합/트럭 등등)'],35000
g_g011500,['시외/고속버스'],31100
g_g011502,['자가용(승용/승합/트럭 등등)'],49000
g_g011508,['자가용(승용/승합/트럭 등등)'],7000
g_g011509,"['버스 + 지하철', '자전거']",32000
g_g011510,"['버스 + 지하철', '새마을/무궁화열차']",23100
g_g011511,['자가용(승용/승합/트럭 등등)'],1700
g_g011515,['자가용(승용/승합/트럭 등등)'],35500
g_g011519,['자가용(승용/승합/트럭 등등)'],50300
g_g011522,"['렌터카(승용/승합/버스 등등)', '지하철']",33500
g_g011524,['택시'],100500
g_g011526,['자가용(승용/승합/트럭 등등)'],22200
g_g011528,"['새마을/무궁화열차', '자가용(승용/승합/트럭 등등)']",58100
g_g011530,['자가용(승용/승합/트럭 등등)'],98200
g_g011533,['자가용(승용/승합/트럭 등등)'],50000
g_g011534,['버스 + 지하철'],17300
g_g011537,['자가용(승용/승합/트럭 등등)'],20748
g_g011551,['자가용(승용/승합/트럭 등등)'],62000
g_g011555,['자가용(승용/승합/트럭 등등)'],30000
g_g011558,['자가용(승용/승합/트럭 등등)'],5800
g_g011562,['자가용(승용/승합/트럭 등등)'],4800
g_g011566,['자가용(승용/승합/트럭 등등)'],47800
g_g011567,['자가용(승용/승합/트럭 등등)'],48600
g_g011571,['자가용(승용/승합/트럭 등등)'],48500
g_g011577,['자가용(승용/승합/트럭 등등)'],42300
g_g011578,['자가용(승용/승합/트럭 등등)'],26000
g_g011580,"['새마을/무궁화열차', '지하철']",19600
g_g011581,"['새마을/무궁화열차', '지하철']",22850
g_g011582,['버스 + 지하철'],45000
g_g011586,['지하철'],6100
g_g011590,['자가용(승용/승합/트럭 등등)'],72000
g_g011593,['자가용(승용/승합/트럭 등등)'],33800
g_g011597,['자가용(승용/승합/트럭 등등)'],61500
g_g011598,['자가용(승용/승합/트럭 등등)'],31800
g_g011600,['자전거'],20200
g_g011607,['자가용(승용/승합/트럭 등등)'],47000
g_g011612,['자가용(승용/승합/트럭 등등)'],101500
g_g011613,['지하철'],5000
g_g011614,['자가용(승용/승합/트럭 등등)'],14000
g_g011619,['자가용(승용/승합/트럭 등등)'],72900
g_g011620,['자가용(승용/승합/트럭 등등)'],15000
g_g011622,['자가용(승용/승합/트럭 등등)'],11000
g_g011629,['자가용(승용/승합/트럭 등등)'],30000
g_g011630,['자가용(승용/승합/트럭 등등)'],60700
g_g011631,['새마을/무궁화열차'],45500
g_g011636,['버스 + 지하철'],35600
g_g011637,"['KTX/SRT(고속열차)', '택시']",41800
g_g011644,['택시'],13500
g_g011645,['시외/고속버스'],20900
g_g011657,['자가용(승용/승합/트럭 등등)'],30800
g_g011669,['자가용(승용/승합/트럭 등등)'],8400
g_g011673,['자가용(승용/승합/트럭 등등)'],50900
g_g011674,['자가용(승용/승합/트럭 등등)'],57600
g_g011677,['KTX/SRT(고속열차)'],49950
g_g011679,['자가용(승용/승합/트럭 등등)'],30800
g_g011680,['자가용(승용/승합/트럭 등등)'],13500
g_g011683,['자가용(승용/승합/트럭 등등)'],10000
g_g011685,['자가용(승용/승합/트럭 등등)'],25500
g_g011691,['자가용(승용/승합/트럭 등등)'],64300
g_g011692,"['KTX/SRT(고속열차)', '시내/마을버스', '택시']",26500
g_g011697,['자가용(승용/승합/트럭 등등)'],36000
g_g011708,['자가용(승용/승합/트럭 등등)'],1000
g_g011709,['자가용(승용/승합/트럭 등등)'],41000
g_g011714,['자가용(승용/승합/트럭 등등)'],67400
g_g011717,['자가용(승용/승합/트럭 등등)'],80000
g_g011721,"['시외/고속버스', '택시']",55700
g_g011722,['자가용(승용/승합/트럭 등등)'],60000
g_g011724,"['새마을/무궁화열차', '시외/고속버스']",32750
g_g011726,['자가용(승용/승합/트럭 등등)'],46000
g_g011734,['자가용(승용/승합/트럭 등등)'],8800
g_g011746,['자가용(승용/승합/트럭 등등)'],96800
g_g011754,['자가용(승용/승합/트럭 등등)'],369940
g_g011764,['버스 + 지하철'],21300
g_g011786,['자가용(승용/승합/트럭 등등)'],40000
g_g011789,['자가용(승용/승합/트럭 등등)'],65000
g_g011791,['자가용(승용/승합/트럭 등등)'],67000
g_g011813,['자가용(승용/승합/트럭 등등)'],33100
g_g011816,['KTX/SRT(고속열차)'],85300
g_g011818,['버스 + 지하철'],39400
g_g011819,['렌터카(승용/승합/버스 등등)'],125000
g_g011821,['자가용(승용/승합/트럭 등등)'],800
g_g011822,['자가용(승용/승합/트럭 등등)'],13674
g_g011824,['자가용(승용/승합/트럭 등등)'],5000
g_g011825,['자가용(승용/승합/트럭 등등)'],24000
g_g011826,['자가용(승용/승합/트럭 등등)'],57400
g_g011827,"['새마을/무궁화열차', '지하철', '택시']",36000
g_g011829,['자가용(승용/승합/트럭 등등)'],20000
g_g011830,['자가용(승용/승합/트럭 등등)'],12000
g_g011832,['자가용(승용/승합/트럭 등등)'],119000
g_g011833,['자가용(승용/승합/트럭 등등)'],30000
g_g011836,['자가용(승용/승합/트럭 등등)'],26400
g_g011837,['버스 + 지하철'],33050
g_g011838,['자가용(승용/승합/트럭 등등)'],62000
g_g011840,['자가용(승용/승합/트럭 등등)'],38132
g_g011841,"['버스 + 지하철', '새마을/무궁화열차']",160000
g_g011843,['버스 + 지하철'],51500
g_g011847,['자가용(승용/승합/트럭 등등)'],44000
g_g011850,['자가용(승용/승합/트럭 등등)'],57100
g_g011851,"['KTX/SRT(고속열차)', '새마을/무궁화열차', '지하철', '택시']",72490
g_g011854,['렌터카(승용/승합/버스 등등)'],59000
g_g011857,['자가용(승용/승합/트럭 등등)'],50000
g_g011858,['자가용(승용/승합/트럭 등등)'],17300
g_g011860,['자가용(승용/승합/트럭 등등)'],7200
g_g011872,['자가용(승용/승합/트럭 등등)'],13200
g_g011873,['자가용(승용/승합/트럭 등등)'],110400
g_g011876,"['시외/고속버스', '자가용(승용/승합/트럭 등등)']",21250
g_g011881,['자가용(승용/승합/트럭 등등)'],67600
g_g011882,['자가용(승용/승합/트럭 등등)'],37300
g_g011903,['택시'],39300
g_g011905,['새마을/무궁화열차'],49500
g_g011908,"['KTX/SRT(고속열차)', '지하철']",26400
g_g011914,"['KTX/SRT(고속열차)', '버스 + 지하철', '택시']",54900
g_g011918,['자가용(승용/승합/트럭 등등)'],82000
g_g011922,"['KTX/SRT(고속열차)', '지하철']",21450
g_g011924,['자가용(승용/승합/트럭 등등)'],38000
g_g011925,['자가용(승용/승합/트럭 등등)'],30000
g_g011926,"['버스 + 지하철', '시내/마을버스', '택시']",46250
g_g011927,['택시'],73150
g_g011928,['자가용(승용/승합/트럭 등등)'],30000
g_g011929,['자가용(승용/승합/트럭 등등)'],80100
g_g011930,['자가용(승용/승합/트럭 등등)'],42000
g_g011931,['자가용(승용/승합/트럭 등등)'],58800
g_g011934,"['시외/고속버스', '택시']",48400
g_g011940,['자가용(승용/승합/트럭 등등)'],58500
g_g011942,['시외/고속버스'],6960
g_g011944,['시외/고속버스'],40700
g_g011949,['자가용(승용/승합/트럭 등등)'],29100
g_g011950,"['새마을/무궁화열차', '지하철']",17250
g_g011952,"['기타', '시외/고속버스']",33100
g_g011966,['자가용(승용/승합/트럭 등등)'],30000
g_g011970,['자전거'],32000
g_g011972,"['KTX/SRT(고속열차)', '버스 + 지하철']",58100
g_g011983,['자가용(승용/승합/트럭 등등)'],63900
g_g011990,['자가용(승용/승합/트럭 등등)'],53400
g_g011996,['자가용(승용/승합/트럭 등등)'],10000
g_g011999,"['새마을/무궁화열차', '택시']",70350
g_g012152,['자가용(승용/승합/트럭 등등)'],70000
g_g012153,['자가용(승용/승합/트럭 등등)'],17000
g_g012155,['자가용(승용/승합/트럭 등등)'],6700
g_g012159,['KTX/SRT(고속열차)'],42300
g_g012160,['자가용(승용/승합/트럭 등등)'],35000
g_g012162,['자가용(승용/승합/트럭 등등)'],60100
g_g012164,['자가용(승용/승합/트럭 등등)'],11000
g_g012171,['자가용(승용/승합/트럭 등등)'],30000
g_g012173,['자가용(승용/승합/트럭 등등)'],2900
g_g012174,['자가용(승용/승합/트럭 등등)'],90000
g_g012175,"['시외/고속버스', '택시']",21500
g_g012176,['시외/고속버스'],62800
g_g012177,"['KTX/SRT(고속열차)', '시외/고속버스', '택시']",60500
g_g012179,['자가용(승용/승합/트럭 등등)'],20000
g_g012181,['자가용(승용/승합/트럭 등등)'],20000
g_g012182,['자가용(승용/승합/트럭 등등)'],1150
g_g012183,"['KTX/SRT(고속열차)', '지하철']",17050
g_g012185,['새마을/무궁화열차'],33400
g_g012186,['자가용(승용/승합/트럭 등등)'],105000
g_g012188,['자가용(승용/승합/트럭 등등)'],38000
g_g012189,['지하철'],8000
g_g012190,['자가용(승용/승합/트럭 등등)'],40000
g_g012192,['자가용(승용/승합/트럭 등등)'],8000
g_g012194,['자가용(승용/승합/트럭 등등)'],39800
g_g012196,['자가용(승용/승합/트럭 등등)'],22600
g_g012197,['자가용(승용/승합/트럭 등등)'],102400
g_g012199,['자가용(승용/승합/트럭 등등)'],18600
g_g012201,['자가용(승용/승합/트럭 등등)'],61400
g_g012203,['캠핑카(자차 및 렌탈)'],83600
g_g012207,['자가용(승용/승합/트럭 등등)'],71300
g_g012209,['자가용(승용/승합/트럭 등등)'],30000
g_g012212,"['새마을/무궁화열차', '택시']",18100
g_g012220,['자가용(승용/승합/트럭 등등)'],70000
g_g012226,['시외/고속버스'],27200
g_g012227,['자가용(승용/승합/트럭 등등)'],5800
g_g012228,['자가용(승용/승합/트럭 등등)'],157900
g_g012235,['자가용(승용/승합/트럭 등등)'],38000
g_g012236,['자가용(승용/승합/트럭 등등)'],50000
g_g012238,['자가용(승용/승합/트럭 등등)'],20000
g_g012239,"['KTX/SRT(고속열차)', '지하철']",30900
g_g012240,['지하철'],5000
g_g012246,['자가용(승용/승합/트럭 등등)'],58000
g_g012251,['버스 + 지하철'],14950
g_g012254,['자가용(승용/승합/트럭 등등)'],96900
g_g012255,['자가용(승용/승합/트럭 등등)'],30000
g_g012256,['자가용(승용/승합/트럭 등등)'],20000
g_g012257,['렌터카(승용/승합/버스 등등)'],72920
g_g012258,['자가용(승용/승합/트럭 등등)'],16500
g_g012261,"['자전거', '지하철']",6000
g_g012267,['자가용(승용/승합/트럭 등등)'],15000
g_g012269,['자가용(승용/승합/트럭 등등)'],5700
g_g012270,['자가용(승용/승합/트럭 등등)'],18000
g_g012277,['자가용(승용/승합/트럭 등등)'],45500
g_g012280,['자가용(승용/승합/트럭 등등)'],69600
g_g012282,['시외/고속버스'],8000
g_g012283,"['시외/고속버스', '택시']",30000
g_g012289,['자가용(승용/승합/트럭 등등)'],14200
g_g012300,['자가용(승용/승합/트럭 등등)'],20000
g_g012304,['렌터카(승용/승합/버스 등등)'],88813
g_g012307,['새마을/무궁화열차'],3800
g_g012311,['자가용(승용/승합/트럭 등등)'],84200
g_g012314,['자가용(승용/승합/트럭 등등)'],10300
g_g012318,"['렌터카(승용/승합/버스 등등)', '택시']",66433
g_g012323,['자가용(승용/승합/트럭 등등)'],30000
g_g012325,['자가용(승용/승합/트럭 등등)'],50000
g_g012326,"['KTX/SRT(고속열차)', '택시']",117800
g_g012333,['시외/고속버스'],9400
g_g012337,"['새마을/무궁화열차', '지하철', '택시']",85600
g_g012347,['자가용(승용/승합/트럭 등등)'],15000
g_g012348,"['기타', '시외/고속버스', '택시']",51200
g_g012350,['자가용(승용/승합/트럭 등등)'],71000
g_g012351,['자가용(승용/승합/트럭 등등)'],30000
g_g012353,"['버스 + 지하철', '새마을/무궁화열차', '택시']",26000
g_g012371,"['버스 + 지하철', '새마을/무궁화열차']",19700
g_g012377,['자가용(승용/승합/트럭 등등)'],30000
g_g012379,['자가용(승용/승합/트럭 등등)'],12000
g_g012382,['버스 + 지하철'],26150
g_g012386,['시외/고속버스'],23750
g_g012389,['자가용(승용/승합/트럭 등등)'],8000
g_g012392,['자가용(승용/승합/트럭 등등)'],74000
g_g012400,['자가용(승용/승합/트럭 등등)'],55000
g_g012402,['자가용(승용/승합/트럭 등등)'],20000
g_g012406,['자가용(승용/승합/트럭 등등)'],50000
g_g012410,['자가용(승용/승합/트럭 등등)'],5400
g_g012420,"['새마을/무궁화열차', '시외/고속버스', '택시']",28700
g_g012422,['자가용(승용/승합/트럭 등등)'],30000
g_g012430,['자가용(승용/승합/트럭 등등)'],23000
g_g012431,['자가용(승용/승합/트럭 등등)'],5900
g_g012433,"['시외/고속버스', '택시']",56500
g_g012435,['자가용(승용/승합/트럭 등등)'],54400
g_g012436,['자가용(승용/승합/트럭 등등)'],50900
g_g012439,['자가용(승용/승합/트럭 등등)'],64800
g_g012447,['택시'],39400
g_g012455,['자가용(승용/승합/트럭 등등)'],114700
g_g012457,['KTX/SRT(고속열차)'],91000
g_g012458,['버스 + 지하철'],56950
g_g012463,['자가용(승용/승합/트럭 등등)'],74500
g_g012466,['KTX/SRT(고속열차)'],98960
g_g012472,"['새마을/무궁화열차', '시외/고속버스', '택시']",14000
g_g012473,['자가용(승용/승합/트럭 등등)'],12000
g_g012475,"['기타', '시내/마을버스', '자전거']",12000
g_g012478,['자가용(승용/승합/트럭 등등)'],72000
g_g012484,['자가용(승용/승합/트럭 등등)'],91000
g_g012487,['자가용(승용/승합/트럭 등등)'],49350
g_g012494,"['KTX/SRT(고속열차)', '버스 + 지하철', '택시']",94900
g_g012497,['버스 + 지하철'],80750
g_g012498,['자가용(승용/승합/트럭 등등)'],8200
g_g012502,['KTX/SRT(고속열차)'],60200
g_g012504,['KTX/SRT(고속열차)'],40350
g_g012505,['시내/마을버스'],1700
g_g012515,['자가용(승용/승합/트럭 등등)'],30000
g_g012516,"['새마을/무궁화열차', '지하철']",29850
g_g012518,['자가용(승용/승합/트럭 등등)'],120365
g_g012520,['시외/고속버스'],48400
g_g012523,['자가용(승용/승합/트럭 등등)'],8600
g_g012528,['자가용(승용/승합/트럭 등등)'],28300
g_g012530,['자가용(승용/승합/트럭 등등)'],39000
g_g012531,['자가용(승용/승합/트럭 등등)'],41500
g_g012532,['자가용(승용/승합/트럭 등등)'],20000
g_g012541,"['KTX/SRT(고속열차)', '버스 + 지하철', '택시']",116200
g_g012542,['자가용(승용/승합/트럭 등등)'],50400
g_g012546,['자가용(승용/승합/트럭 등등)'],34000
g_g012557,['자가용(승용/승합/트럭 등등)'],86900
g_g012571,['택시'],71400
g_g012572,['자가용(승용/승합/트럭 등등)'],67800
g_g012580,"['KTX/SRT(고속열차)', '버스 + 지하철']",30200
g_g012583,['자가용(승용/승합/트럭 등등)'],49200
g_g012586,['자가용(승용/승합/트럭 등등)'],2400
g_g012596,"['새마을/무궁화열차', '시내/마을버스', '택시']",47500
g_g012604,['버스 + 지하철'],15350
g_g012617,['시외/고속버스'],44400
g_g012620,['택시'],17450
g_g012624,"['새마을/무궁화열차', '지하철', '택시']",20800
g_g012634,"['버스 + 지하철', '자가용(승용/승합/트럭 등등)']",27350
g_g012639,['자가용(승용/승합/트럭 등등)'],15000
g_g012643,['자가용(승용/승합/트럭 등등)'],33000
g_g012650,['자가용(승용/승합/트럭 등등)'],800
g_g012653,['자가용(승용/승합/트럭 등등)'],50000
g_g012656,['자가용(승용/승합/트럭 등등)'],30000
g_g012658,['자가용(승용/승합/트럭 등등)'],58600
g_g012660,['자가용(승용/승합/트럭 등등)'],17000
g_g012662,"['KTX/SRT(고속열차)', '시외/고속버스', '자가용(승용/승합/트럭 등등)', '택시']",28200
g_g012675,['자가용(승용/승합/트럭 등등)'],40000
g_g012676,['자가용(승용/승합/트럭 등등)'],3500
g_g012677,['자가용(승용/승합/트럭 등등)'],60600
g_g012680,['자가용(승용/승합/트럭 등등)'],2900
g_g012682,['자가용(승용/승합/트럭 등등)'],20000
g_g012686,['자가용(승용/승합/트럭 등등)'],60000
g_g012687,['자가용(승용/승합/트럭 등등)'],6800
g_g012688,['자가용(승용/승합/트럭 등등)'],35000
g_g012689,['자가용(승용/승합/트럭 등등)'],9000
g_g012690,['자가용(승용/승합/트럭 등등)'],42200
g_g012696,"['시외/고속버스', '택시']",65500
g_g012697,['자가용(승용/승합/트럭 등등)'],50000
g_g012698,['자가용(승용/승합/트럭 등등)'],66800
g_g012699,['자가용(승용/승합/트럭 등등)'],15000
g_g012702,['자가용(승용/승합/트럭 등등)'],50000
g_g012705,['자가용(승용/승합/트럭 등등)'],62900
g_g012711,['자가용(승용/승합/트럭 등등)'],30000
g_g012713,['자가용(승용/승합/트럭 등등)'],52000
g_g012716,['자가용(승용/승합/트럭 등등)'],30000
g_g012718,['자가용(승용/승합/트럭 등등)'],34527
g_g012721,['지하철'],5000
g_g012723,['자가용(승용/승합/트럭 등등)'],30000
g_g012724,['자가용(승용/승합/트럭 등등)'],10829
g_g012726,['자가용(승용/승합/트럭 등등)'],57000
g_g012727,['자가용(승용/승합/트럭 등등)'],42293
g_g012728,['자가용(승용/승합/트럭 등등)'],25000
g_g012731,"['KTX/SRT(고속열차)', '지하철']",68700
g_g012742,['자가용(승용/승합/트럭 등등)'],81000
g_g012749,"['새마을/무궁화열차', '자가용(승용/승합/트럭 등등)']",32600
g_g012750,['자가용(승용/승합/트럭 등등)'],42000
g_g012751,['자가용(승용/승합/트럭 등등)'],4956
g_g012752,"['버스 + 지하철', '자가용(승용/승합/트럭 등등)']",53700
g_g012753,['자가용(승용/승합/트럭 등등)'],20000
g_g012757,['자가용(승용/승합/트럭 등등)'],35000
g_g012761,['자가용(승용/승합/트럭 등등)'],53720
g_g012767,['자가용(승용/승합/트럭 등등)'],22600
g_g012770,['자가용(승용/승합/트럭 등등)'],10000
g_g012772,['버스 + 지하철'],18750
g_g012774,['자가용(승용/승합/트럭 등등)'],55400
g_g012775,['자가용(승용/승합/트럭 등등)'],20000
g_g012776,['자가용(승용/승합/트럭 등등)'],30000
g_g012780,['시외/고속버스'],17050
g_g012781,['자가용(승용/승합/트럭 등등)'],42400
g_g012783,['시외/고속버스'],30800
g_g012791,['자가용(승용/승합/트럭 등등)'],75800
g_g012796,['자가용(승용/승합/트럭 등등)'],12000
g_g012803,['자가용(승용/승합/트럭 등등)'],10000
g_g012805,['자가용(승용/승합/트럭 등등)'],29610
g_g012807,['자가용(승용/승합/트럭 등등)'],20000
g_g012812,['KTX/SRT(고속열차)'],38800
g_g012814,['자가용(승용/승합/트럭 등등)'],15000
g_g012831,['자가용(승용/승합/트럭 등등)'],30000
g_g012858,['자가용(승용/승합/트럭 등등)'],20000
g_g012864,['자가용(승용/승합/트럭 등등)'],12400
g_g012873,['자가용(승용/승합/트럭 등등)'],22600
g_g012883,['자가용(승용/승합/트럭 등등)'],92000
g_g012884,['자가용(승용/승합/트럭 등등)'],49200
g_g012891,['시외/고속버스'],12900
g_g012902,['시내/마을버스'],2500
g_g012905,['자가용(승용/승합/트럭 등등)'],16600
g_g012917,['자가용(승용/승합/트럭 등등)'],52400
g_g012927,['렌터카(승용/승합/버스 등등)'],63010
g_g012933,['자가용(승용/승합/트럭 등등)'],10000
g_g012936,['KTX/SRT(고속열차)'],39250
g_g012963,['자가용(승용/승합/트럭 등등)'],40000
g_g012989,['시외/고속버스'],37800
g_g012990,['자가용(승용/승합/트럭 등등)'],120000
g_g013010,['시외/고속버스'],37760
g_g013012,['시외/고속버스'],3000
g_g013023,['자가용(승용/승합/트럭 등등)'],20000
g_g013024,['자가용(승용/승합/트럭 등등)'],4800
g_g013037,['자가용(승용/승합/트럭 등등)'],22433
g_g013038,['자가용(승용/승합/트럭 등등)'],33900
g_g013041,['자가용(승용/승합/트럭 등등)'],20500
g_g013042,['버스 + 지하철'],25500
g_g013044,['KTX/SRT(고속열차)'],23300
g_g013045,['자가용(승용/승합/트럭 등등)'],7000
g_g013048,['자가용(승용/승합/트럭 등등)'],50000
g_g013050,['자가용(승용/승합/트럭 등등)'],23000
g_g013059,['자가용(승용/승합/트럭 등등)'],30000
g_g013061,['자가용(승용/승합/트럭 등등)'],20000
g_g013062,['자가용(승용/승합/트럭 등등)'],22000
g_g013063,['시내/마을버스'],1300
g_g013065,"['새마을/무궁화열차', '시내/마을버스', '택시']",52200
g_g013066,['자가용(승용/승합/트럭 등등)'],25000
g_g013074,['자가용(승용/승합/트럭 등등)'],38800
g_g013080,['자가용(승용/승합/트럭 등등)'],18000
g_g013087,['자가용(승용/승합/트럭 등등)'],20000
g_g013088,['시외/고속버스'],10300
g_g013090,['시내/마을버스'],3000
g_g013093,['지하철'],3200
g_g013095,['자가용(승용/승합/트럭 등등)'],29733
g_g013096,['자가용(승용/승합/트럭 등등)'],50000
g_g013097,['자가용(승용/승합/트럭 등등)'],39100
g_g013102,['자가용(승용/승합/트럭 등등)'],10000
g_g013111,['자가용(승용/승합/트럭 등등)'],15000
g_g013113,['새마을/무궁화열차'],13100
g_g013125,['자가용(승용/승합/트럭 등등)'],50000
g_g013127,['자가용(승용/승합/트럭 등등)'],45500
g_g013128,"['KTX/SRT(고속열차)', '새마을/무궁화열차', '시내/마을버스']",35400
g_g013131,['자가용(승용/승합/트럭 등등)'],30000
h_h001459,['자가용(승용/승합/트럭 등등)'],69800
h_h003280,['자가용(승용/승합/트럭 등등)'],36300
